Review Date,Source,Location,Address,City,State,ZIP,Star Rating,Author,URL,Feedback,Original Feedback Language (if not English),Engagement Response,reviews,Negative_Score,Neutral_Score,Positive_Score,Compound_Score,Sentiment
07/28/21,Google,95035 GUNTERSVILLE,11950 Hwy. 431 South   -,Guntersville,AL,35976,1,Brian Bolding,https://maps.google.com/maps?cid=7197096024238400399,Most rediculus sorry service EVER More employees than customers and takes hours get our food tuen could not keeps drinks filled Had find waitress just get refills Party that will NEVER COME BACK General manger Wes NOT helpful all,--,--,rediculus service employee customer hour food tuen drink waitress refill general,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,91055 TROY,1759 West Main Street   -,Troy,OH,45373,4,Joshuah Queen,https://maps.google.com/maps?cid=14189837939564552736,Other people like more than but food always wrong Maybe the problem,--,--,people food wrong problem,0.744,0.256,0.0,-0.7003,Negative
07/28/21,Google,88026 BILLINGS WEST,740 24th Street West   -,Billings,MT,59102,5,Heidi Hatch,https://maps.google.com/maps?cid=11221984144487206742,Fantastic food Fantastic staff,--,--,fantastic food fantastic staff,0.0,0.217,0.783,0.802,Positive
07/28/21,Google,87087 ALCOA HWY,2564 Alcoa Highway   -,Alcoa,TN,37701,5,Omar Fox,https://maps.google.com/maps?cid=6766194712735310480,What you expect,--,--,,0.0,0.0,0.0,0.0,Neutral
07/28/21,Google,93036 WEST LAFAYETTE,3009 Northwestern Avenue   -,West Lafayette,IN,47906,5,Lee Charlie,https://maps.google.com/maps?cid=11795353273285942668,Delicious great food,--,--,delicious great food,0.0,0.114,0.886,0.8316,Positive
07/28/21,Google,98029 THE WALK,129 N. Michigan Ave.   -,Atlantic City,NJ,08401,5,c verdetto,https://maps.google.com/maps?cid=915343319493997596,This the best Apple Bees been The service amazing Our waitress Wendy was amazing kind and very attentive The food was fresh and hot The manager was even wonderful The music the store even fun the prices are excellent and the waiters and waitresses are willing tell you what the food and how prepared would recommend this Apple Bees anyone who asked for place,--,--,good apple bee amazing kind attentive food fresh hot manager wonderful music store fun price excellent waiter waitress willing food apple bee place,0.0,0.409,0.591,0.9723,Positive
07/28/21,Google,91089 MOLINE,3805 41st Avenue   -,Moline,IL,61265,4,Reaper Dog,https://maps.google.com/maps?cid=18369571501411053256,Good place eat,--,--,place,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,77084 WEST SHAW,3604 West Shaw   -,Fresno,CA,93711,5,Seth Mead,https://maps.google.com/maps?cid=11474661783533284636,was great The wonton strip tacos are awesome wasnt heavy the stomach which was looking for trying save room for dinner and his aunt had the chicken quesadilla they were surprised how good was,--,--,heavy stomach room dinner,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,75029 SPRINGDALE,3953 W Sunset Ave   -,Springdale,AR,72762,5,Emilio Santaella,https://maps.google.com/maps?cid=4704911744704240372,Excellent place nice people and nice atmosphere and really good food,--,--,excellent place nice people nice atmosphere food,0.0,0.301,0.699,0.8519,Positive
07/28/21,Google,80049 S-TERRELL,341 Tanger Dr.   -,Terrell,TX,75160,3,Nancy Morse,https://maps.google.com/maps?cid=3716610945242221576,was not the best Appleby been but the wait staff was excellent The chicken with lime was good but all that rice was too much And the crunchys were not,--,--,good staff rice much crunchys,0.0,0.58,0.42,0.4404,Positive
07/28/21,Google,96015 ITHACA,2300 N. Triphammer Road   -,Ithaca,NY,14850,1,Keegan McCarty,https://maps.google.com/maps?cid=1823463973357447670,Used enjoy lunch from work butttt for some reason they thought was good strategy open Thanks Applebee,--,--,lunch work reason strategy open thank,0.0,0.667,0.333,0.3612,Positive
07/28/21,Google,78003 PUENTE HILLS MALL,1590 Azusa Ave   -,City of Industry,CA,91748,5,Daniel Berru,https://maps.google.com/maps?cid=4815941359501393146,Always great food and service top grade,--,--,great food service top grade,0.0,0.337,0.663,0.7096,Positive
07/28/21,Google,97003 S-ALPENA,1468 M-32 West   -,Alpena,MI,49707,5,Nancy Herrmann,https://maps.google.com/maps?cid=11688063008024107250,Food was excellent Server was excellent Greeter was excellent Very enjoyable visit,--,--,food enjoyable visit,0.0,0.408,0.592,0.4404,Positive
07/28/21,Google,81048 LEOMINSTER,251 N Main St   -,Leominster,MA,01453,4,Frank McAuliffe,https://maps.google.com/maps?cid=6209149895482800957,Always pleasant experience Good food and service,--,--,pleasant experience food service,0.0,0.476,0.524,0.5106,Positive
07/28/21,Google,83056 JASPER,4223 Mannheim Road   -,Jasper,IN,47546,4,Tony Kendall,https://maps.google.com/maps?cid=11612739214779918035,love eating here but people need get back work cook Applebee Very limited menu,--,--,people work cook applebee limited menu,0.275,0.725,0.0,-0.2263,Negative
07/28/21,Google,95016 SPEARFISH,301 N. 27th St.   -,Spearfish,SD,57783,5,Kathryn Marang,https://maps.google.com/maps?cid=10001107771356531618,Good food little slow getting served,--,--,food little slow,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,94079 PLYMOUTH,2225 N Oak Road   -,Plymouth,IN,46563,5,Carol Watkins,https://maps.google.com/maps?cid=1263275180119387890,Great atmosphere great people and terrific food and drinks,--,--,great atmosphere great people terrific food drink,0.0,0.261,0.739,0.9062,Positive
07/28/21,Google,95017 TIMES SQUARE,234 W. 42nd St.   -,New York,NY,10036,1,Koylu Hasan,https://maps.google.com/maps?cid=9921395416355024848,Service was terrible waited for year there and was very disappointed when the very nice Bangladeshi waiter said the outset that there were ONLY TWO STAFF that day serving ALL THE TABLES,--,--,service year waiter outset staff day table,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,93009 BIRCH RUN,8800 Main Street   -,Birch Run,MI,48415,3,Carolyn Davis,https://maps.google.com/maps?cid=12120160628512430488,Not much variety the menu here there are other Applebee The service was good was the food,--,--,much variety menu applebee service food,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,93034 GRAND AVE,6656 W. Grand Avenue   -,Chicago,IL,60707,5,CRAIG BILES,https://maps.google.com/maps?cid=13623841636529599334,Good eating they you have Lotta deals which like and take advantage usually place pretty clean service good looking forward next visit,--,"CRAIG BILES, thank you so much for the 4 stars! We appreciate you taking the time to share your feedback. We hope to see you again soon! :) -Abby",lotta deal advantage pretty clean service next visit,0.0,0.388,0.612,0.7845,Positive
07/28/21,Google,89094 VALPARAISO,670 Morthland   -,Valparaiso,IN,46385,5,Nancy Bowers,https://maps.google.com/maps?cid=16716132324329862822,Love this applebees Staff friendly and its always clean Great food and prices,--,--,love staff friendly clean great food price,0.0,0.174,0.826,0.9349,Positive
07/28/21,Google,89097 SNELLVILLE,1925 Highway 124   -,Snellville,GA,30078,5,Carolyn Knight,https://maps.google.com/maps?cid=16487157063280617602,Brought grandchildren for lunch date,--,--,lunch date,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,90068 HARLINGEN,1519 West Harrison   -,Harlingen,TX,78550,4,Marco Perez,https://maps.google.com/maps?cid=13833375118891534019,Great menu items including burgers steaks had the baby back ribs they were delicious,--,--,item burger steak baby rib,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,84066 ROSWELL,2212 North Main   -,Roswell,NM,88201,1,leonard y,https://maps.google.com/maps?cid=5412569667339647154,Disgusting restaurant Nothing but meat and chicken absolutely nothing eat your not meat eater asked for the Mac and cheese without the chicken comes with and had bacon salads all with chicken Must big the armed forces When eating don want look huge picture police car the wall Slop food disgusting,--,--,restaurant meat chicken meat eater cheese chicken bacon salad chicken armed force huge picture police car wall food,0.0,0.881,0.119,0.3182,Positive
07/28/21,Google,94093 JENKINTOWN,323 Old York Road   -,Jenkintown,PA,19046,4,Constance Petas,https://maps.google.com/maps?cid=5586304420727547197,Food always good but service was just,--,--,food service,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,76075 LAKE BUENA VISTA,13351 SR 535   -,Orlando,FL,32821,3,Ken Williams,https://maps.google.com/maps?cid=11012073272748190257,not bad Its chain and this location even though connected hotel never crowded dine there least once month,--,--,bad chain location hotel least month,0.412,0.588,0.0,-0.5423,Negative
07/28/21,Google,80042 LAKE WORTH,6301 Lake Worth Blvd.   -,Lake Worth,TX,76135,4,Phillip Angieri,https://maps.google.com/maps?cid=7271759818341138303,Fast service strong drink,--,--,fast service strong drink,0.0,0.476,0.524,0.5106,Positive
07/28/21,Google,99016 EASTON COMMONS,8999 Ocean Gateway Dr.   -,Easton,MD,21601,5,Mary Whitehead,https://maps.google.com/maps?cid=13166581299209692859,The service was excellent food was great Very good atmosphere enjoyed our selves Thanks again,--,--,service great atmosphere self thank,0.0,0.312,0.688,0.765,Positive
07/28/21,Google,83064 BANGOR,718 Hogan Road   -,Bangor,ME,04401,5,Wanda Curtis,https://maps.google.com/maps?cid=15115789539869276847,Quick Friendly servers Clean,--,--,quick friendly server clean,0.0,0.253,0.747,0.7096,Positive
07/28/21,Google,95043 MT. PLEASANT,4929 E. Pickard Road   -,Mt. Pleasant,MI,48858,1,Travis Moran,https://maps.google.com/maps?cid=434185250656417097,Got curbside pickup orders had fries and two orders were burgers not drop ketchup share between them seems like basic condiment add with this order also got spinach dip tortilla chips were not salted salt packets Will never back,--,--,curbside pickup order fry order burger share basic condiment order spinach dip tortilla chip salt packet,0.0,0.872,0.128,0.296,Positive
07/28/21,Google,79000 350 HIGHWAY,9330 East 350 Highway   -,Raytown,MO,64133,1,Renita Hart,https://maps.google.com/maps?cid=12419973610884659957,less than one star was option would have been selection While the staff was courteous there were just too many problems Example you ask Arrival ordered about appetizers and salad began arrive,--,--,star option staff courteous many problem example arrival appetizer salad arrive,0.18,0.6,0.22,0.1531,Neutral
07/28/21,Google,84005 S-WINSTON PARK,1205 W. Michigan Ave.   -,Marshall,MI,49068,3,Carmen Ripley,https://maps.google.com/maps?cid=11066452315626469813,Not great this time Got take out food was cold Was not happy that could not redeem coupon code from previous visit survey took minutes Manager was not helpful not back any time soon,--,--,great time food cold happy coupon code previous visit survey minute manager back time,0.0,0.606,0.394,0.8316,Positive
07/28/21,Google,"77046 DEVILS LAKE, ND",509 Hwy 2 East   -,Devils Lake,ND,58301,1,Caleb Wiens,https://maps.google.com/maps?cid=1576263666564605118,The food was fine but the restaurant was cold that had get leave the restaurant and stand outside twice during the meal warm,--,--,fine restaurant cold leave restaurant stand meal warm,0.121,0.505,0.374,0.3612,Positive
07/28/21,Google,97009 KEARNEY,5605 2nd Ave.   -,Kearney,NE,68848,1,Charlotte Sprague,https://maps.google.com/maps?cid=6616620271502460314,Had chicken wrap hardly any chicken mostly lettuce and melted cheese Service was poor,--,--,cheese service poor,0.608,0.392,0.0,-0.4767,Negative
07/28/21,Google,93006 FEDERAL ROAD,57 Federal Road   -,Danbury,CT,06810,5,Tama Murphy,https://maps.google.com/maps?cid=14507803066343191280,Always pleasant servers and bartenders Food consistent and well priced you during happy hour,--,--,pleasant server food consistent happy hour,0.0,0.364,0.636,0.7906,Positive
07/28/21,Google,75052 SOMERS POINT,51 Bethel Road   -,Somers Point,NJ,08244,1,sammyL Jackson,https://maps.google.com/maps?cid=8830698302657262354,decided get Applebee for late dinner Tuesday night Checked hours open midnight perfect arrive Plenty parking not busy inside family walked right ahead The greeter told them min wait That odd place definitely not busy bar empty maybe tables occupied They decided wait tell them just for tonight same min wait did not stay sign something has gone wrong and sure more then min wait half the tables are empty one bar that tells that poor Management have the bar tender cover table two offer sit bar The greeter could have covered table But can hear now not job Where the manager Should out and about covering issues was business surely would not want see fail,--,--,applebee late dinner night hour midnight perfect arrive plenty parking busy family odd place busy bar empty table wait tonight sign wrong half table empty bar poor management bar tender cover table bar greeter table job manager issue business,0.248,0.676,0.076,-0.7506,Negative
07/28/21,Google,83084 BENTON HARBOR,2050 Pipestone Road   -,Benton Harbor,MI,49022,1,Carol Bogdanski,https://maps.google.com/maps?cid=10724501774209947432,Not busy But took forever Brought food Needed ketchup for fries waited forever Seemed like socialize with staff instead taking care business Will not back,--,--,busy food ketchup fry staff care business,0.0,0.652,0.348,0.4939,Positive
07/28/21,Google,82037 SHAKOPEE,1568 Vierling Drive   -,Shakopee,MN,55379,3,Zane Schwab,https://maps.google.com/maps?cid=3792392831047918056,Food was alrite for the price the staff was pretty rude though They messed our order and when let them know they acted like was our fault,--,--,food price staff rude messed order fault,0.669,0.331,0.0,-0.7964,Negative
07/28/21,Google,89083 CLAY,3975 Route 31   -,Liverpool,NY,13090,3,Laura Pelky,https://maps.google.com/maps?cid=10742054709819976278,Food wait staff good and personable Kids menu hit,--,--,food staff personable kid,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,99090 ABERDEEN,991 Beards Hill Road   -,Aberdeen,MD,21001,3,Keyonna Queen,https://maps.google.com/maps?cid=15236278068990312991,Food was not its best have had better from Applebee,--,I am sorry to hear about your recent experience at Applebee’s. Please email me at josh.britton@therosegroup.com so I can personally apologize and make this right for you.,food,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,89097 SNELLVILLE,1925 Highway 124   -,Snellville,GA,30078,5,Walter Turner,https://maps.google.com/maps?cid=16487157063280617602,Good food great drinks Lovely bartender,--,--,food great drink bartender,0.0,0.423,0.577,0.6249,Positive
07/28/21,Google,97029 HOOVER,2933 John Hawkins Pkwy   -,Hoover,AL,35244,1,Baba Kid's,https://maps.google.com/maps?cid=14753745554875799050,The food was salty not all the way done too done They only thing the menu that was good was the drinks and dessert,--,--,food salty way thing dessert,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,97068 BRIER CREEK,8701 Brier Creek Parkway   -,Raleigh,NC,27617,1,L,https://maps.google.com/maps?cid=7933694151966071464,ordered through uber eats and was over for people the meals arrived without the sides Also medium sirloin arrived beyond well done and almost impossible cut was given for inconvenience uber eats REALLY meals with sides are not meals Lesson learned order food through uber eats the restaurant can give not give whatever order and out food and money Applebee PLEASE double check your orders before sending them out,--,--,people meal side medium sirloin impossible cut inconvenience eat side meal order restaurant order food money double check order,0.213,0.787,0.0,-0.5574,Negative
07/28/21,Google,83053 W. EVANSVILLE,5727 Pearl Drive   -,Evansville,IN,47712,5,Ryan Becker,https://maps.google.com/maps?cid=6831112043060364023,Consistently average not have crazy expectations and you not disappointed,--,--,average crazy expectation,0.545,0.455,0.0,-0.34,Negative
07/28/21,Google,95088 EASTGATE MALL,5606 Brainerd Road   -,Chattanooga,TN,37421,3,Franklin Oneal,https://maps.google.com/maps?cid=3181543835205259546,Just okay,--,--,,0.0,0.0,0.0,0.0,Neutral
07/28/21,Google,75079 WESTBURY,1300 Corporate Drive   -,Westbury,NY,11590,1,cassie Rivera,https://maps.google.com/maps?cid=14702120500730217911,One the worse Apple bees been Poor service Dirty silverware Food was nasty dry Had eat with hands first Cause took the waitress more than minutes get our Forks Smh,--,--,bad apple bee poor service dirty silverware food dry hand cause waitress minute fork,0.419,0.441,0.141,-0.743,Negative
07/28/21,Google,84048 WESTLAND,10625 West Colfax   -,Lakewood,CO,80226,5,Sarah Dowell,https://maps.google.com/maps?cid=7123878056159213281,Very good food,--,--,food,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,95071 LITCHFIELD MCDOWELL,13832 W. McDowell Road   -,Goodyear,AZ,85338,5,Onaga Xxxx,https://maps.google.com/maps?cid=9628759940700970228,Service was fantastic Staff was friendly and our server was attentive The food was delicious and prices were fair recommend this place anyone,--,--,service fantastic staff friendly server attentive food delicious price fair recommend place,0.0,0.314,0.686,0.936,Positive
07/28/21,Google,87073 YALE STREET,4733 South Yale Street   -,Tulsa,OK,74135,2,Robert Busch,https://maps.google.com/maps?cid=6973550554528257630,nothing write home about,--,--,,0.0,0.0,0.0,0.0,Neutral
07/28/21,Google,76053 BUTLER,500 Butler Crossing   -,Butler,PA,16001,5,Linda Robbins,https://maps.google.com/maps?cid=15640309997630778363,had the onion soup and the quesadilla and both were yummy had great service,--,--,onion great service,0.0,0.328,0.672,0.6249,Positive
07/28/21,Google,98049 ROYERSFORD,70 Buckwalter Road   -,Limerick,PA,19468,5,Ryan Horne,https://maps.google.com/maps?cid=1666054336387619820,Delivery was fast Food was packaged perfectly especially the ice cream which they packed individually unlike other restaurants Large portions Great Experience,--,--,delivery fast food ice cream restaurant large portion great experience,0.0,0.687,0.313,0.6249,Positive
07/28/21,Google,98044 CAMDEN,4110 S. Dupont Hwy.   -,Camden,DE,19934,5,Elizabeth Kerr,https://maps.google.com/maps?cid=1222987694974478354,Server was great Food was awesome,--,--,great food,0.0,0.196,0.804,0.6249,Positive
07/28/21,Google,78038 CITRUS HEIGHTS,6900 Auburn Blvd   -,Citrus Heights,CA,95621,4,Naomi Roy,https://maps.google.com/maps?cid=6913388697209727131,second time there OPINION this one did not have that comfort feel Food was Did you know that the homey business the better the taste the food Even not good Well gave star because they tried THANKS,--,--,second time opinion comfort food business well taste food thank,0.0,0.496,0.504,0.7269,Positive
07/28/21,Google,79001 G-CHILLICOTHE,500 Business 36   -,Chillicothe,MO,64601,4,Bill Weideman,https://maps.google.com/maps?cid=9371517094590519437,Good friendly service,--,--,friendly service,0.0,0.238,0.762,0.4939,Positive
07/28/21,Google,94043 CLIFTON,375 Route 3 East   -,Clifton,NJ,07014,4,Cynthia garcia,https://maps.google.com/maps?cid=2236927983979541965,Great customer service the young lady whom attended this day She was great with kids,--,--,great customer lady day great kid,0.0,0.328,0.672,0.8481,Positive
07/28/21,Google,84072 SANTA FE,4246 Cerrillos Road   -,Santa Fe,NM,87505,4,Veronica Albin,https://maps.google.com/maps?cid=14702994471415023311,Food was good but they are currently super short staffed even though the restaurant was nearly empty waited minutes Staff they have was new and not quite the groove yet patient and kind,--,--,food short restaurant empty minute staff new groove patient kind,0.136,0.606,0.258,0.3818,Positive
07/28/21,Google,98075 WEST BRANCH,2992 Cook Road   -,West Branch,MI,48661,4,George Moorman,https://maps.google.com/maps?cid=11652640807624406006,Access confusing You have drive side street past the back outlet mall Then across the front the mall Applebee The restaurant itself nice Food was good,--,--,access drive street back outlet mall front mall applebee restaurant nice food,0.0,0.797,0.203,0.4215,Positive
07/28/21,Google,92061 BAYSIDE,213-29 26th Avenue   -,Bayside,NY,11360,1,H F,https://maps.google.com/maps?cid=13674352100176450323,Unkess you very patient have place expect slower service than snail here dined here twice with servers just looking and party without coming all asking for our order took over minutes waiting and chasing someone down say stop ignoring and take our order had told the waiter one time that have movie see minutes and were waiting for you for over half hour Now have eat fast can and rush out Waiter did not care told him bring the food out ASAP guess asap means cminjtes later friends and ate fast could leaving half the food behind and paying which truthfully wish had not because they were ignoring the entire time did car side just last week and texted that arrived waited minutes Then minutes Now minutes got fed walked inside and went straight the counter see that food was sitting there one even bothered check why there bag full food sitting the counter The manager does absolutely nothing The waiters servers all have nasty attitude when you just trying ask for service and their lack acknowledging their error beyond acceptable How this place still business beyond,--,--,unkess patient place slow service snail twice server party order minute order waiter time movie minute half hour fast rush waiter care food asap cminjte friend half food wish entire time car side last week minute minute minute straight counter food check bag full food counter manager waiter server nasty attitude service lack error acceptable place business,0.118,0.661,0.22,0.7506,Positive
07/28/21,Google,80063 TAYLOR,21350 Ecorse Road   -,Taylor,MI,48180,5,John Wick,https://maps.google.com/maps?cid=6041203009968192811,Great place,--,--,great place,0.0,0.196,0.804,0.6249,Positive
07/28/21,Google,82005 BLOOMINGTON MN,7901 1/2 Southtown Center   -,Bloomington,MN,55420,4,Len Harrell,https://maps.google.com/maps?cid=15284823926981696008,Food good Service slow,--,--,food service,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,98092 TARA BLVD,6727 Tara Blvd   -,Jonesboro,GA,30236,2,deborah carpenter,https://maps.google.com/maps?cid=15186834273840259504,Service was nice but this place never clean floor and tables always nasty,--,--,service nice place floor table nasty,0.346,0.385,0.269,-0.2023,Negative
07/28/21,Google,92079 MASON CITY,3006 Fourth Street SW   -,Mason City,IA,50401,2,Tj wiemann,https://maps.google.com/maps?cid=307190124978832476,Could not get order right waitress kept forgetting everything and did not seem care,--,--,order right waitress care,0.0,0.484,0.516,0.4939,Positive
07/28/21,Google,86014 EAST BAY DR,5110 East Bay Drive   -,Clearwater,FL,33764,3,BETH CAMPBELL,https://maps.google.com/maps?cid=6017106654087511266,enjoyed our lunch here applebees,--,--,lunch applebee,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,75020 RENTON,375 S Grady Way   -,Renton,WA,98056,3,Justin Castaneda,https://maps.google.com/maps?cid=5036857692002682902,Food was good Service was okay Minimal parking options,--,--,food minimal parking option,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,91065 DELAWARE,2656 Delaware Avenue   -,Buffalo,NY,14216,4,Simone “Ninny” Scott,https://maps.google.com/maps?cid=13831914156750491646,The serves was very good and punctual,--,--,punctual,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,88093 BROADWAY,4760 South Broadway   -,Wichita,KS,67216,2,Nicole Good,https://maps.google.com/maps?cid=17749599849706040746,Food was cold Waitress was nice but left sitting waiting for long periods time told the kids they could order dessert but the waitress took long come our table that just asked for the check and went elsewhere not know why ever back The experience disappointing every visit,--,--,food cold nice long period time kid come table check experience visit,0.0,0.797,0.203,0.4215,Positive
07/28/21,Google,80020 KATY,19625 Restaurant Row   -,Houston,TX,77084,2,Sonji Magee,https://maps.google.com/maps?cid=7130923063078558731,Needs updating and cleaning the carpet nasty Food service good,--,--,carpet nasty food,0.643,0.357,0.0,-0.5574,Negative
07/28/21,Google,88072 GREEN BAY WEST,900 Hansen Road   -,Green Bay,WI,54304,2,Karissa Sheteron,https://maps.google.com/maps?cid=989478930776441412,Staff were friendly but slow had ask for refills none were offered,--,--,staff friendly slow ask none,0.0,0.556,0.444,0.4939,Positive
07/28/21,Google,90008 KOKOMO,3720 South Reed Road   -,Kokomo,IN,46902,5,gina mcphearson,https://maps.google.com/maps?cid=17099775141052513557,Great service,--,--,great service,0.0,0.196,0.804,0.6249,Positive
07/28/21,Google,87074 SUMMERHILL RD,5110 Summerhill Road   -,Texarkana,TX,75503,5,Doris Odell,https://maps.google.com/maps?cid=9537096462850596258,The food was very good and there was plenty Our waitress was very nice and efficient,--,--,food plenty waitress nice efficient,0.0,0.349,0.651,0.6808,Positive
07/28/21,Google,88072 GREEN BAY WEST,900 Hansen Road   -,Green Bay,WI,54304,3,Mark Wilson,https://maps.google.com/maps?cid=989478930776441412,Spouse wanted Salmon Ordered Brought salad side and informed they were out Would went elsewhere,--,--,salmon salad side,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,84062 MILL PLAIN,12717 SE 2nd Circle   -,Vancouver,WA,98684,5,Jake Moore,https://maps.google.com/maps?cid=510347655588578624,Amazing food,--,--,amazing food,0.0,0.208,0.792,0.5859,Positive
07/28/21,Google,82050 S-CAMBRIDGE,125 Balsam Street North   -,Cambridge,MN,55008,4,Sampson Rockman,https://maps.google.com/maps?cid=16063155783625666011,meals for hard beat Good food and service,--,--,food service,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,77001 DURHAM,5340 McFarland Drive   -,Durham,NC,27707,5,Tiffany Arrington,https://maps.google.com/maps?cid=15962363023053191682,Service was great,--,--,service great,0.0,0.196,0.804,0.6249,Positive
