Review Date,Source,Location,Address,City,State,ZIP,Star Rating,Author,URL,Feedback,Original Feedback Language (if not English),Engagement Response,reviews,Negative_Score,Neutral_Score,Positive_Score,Compound_Score,Sentiment
07/28/21,Google,99051 CHEHALIS,1670 NW Louisiana Ave.   -,Chehalis,WA,98532,3,charles conroy,https://maps.google.com/maps?cid=15652688853772947554,Because they not coins They kept cents did not leave dollar tip,--,--,coin cent dollar tip,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,76048 CAMARILLO,291 W. Ventura Blvd   -,Camarillo,CA,93010,4,michelle Vanessa,https://maps.google.com/maps?cid=15409607695835946909,Wish they had more vegetarian options But waitress was very nice and knew how her job,--,--,option job,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,93052 SILVERDALE,3138 NW Randall Way   -,Silverdale,WA,98383,3,Vincent Ferrante,https://maps.google.com/maps?cid=3685341696011211098,Food was realized they microwave there rice real quickly after first bite,--,--,food rice first bite,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,78038 CITRUS HEIGHTS,6900 Auburn Blvd   -,Citrus Heights,CA,95621,4,steve esse,https://maps.google.com/maps?cid=6913388697209727131,Service was bit slow,--,--,service bit slow,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,76057 VALLEJO,1041 Admiral Callaghan Lane   -,Vallejo,CA,94591,5,Vanessa Doiron,https://maps.google.com/maps?cid=8155925531262398863,Good Drinks,--,--,drink,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,77079 ALAMEDA,2263 South Shore Center   -,Alameda,CA,94501,3,Alejandro vargas,https://maps.google.com/maps?cid=14567608367063638487,very good service but wife food was cold and food tasteless THANK YOU,el servicio muy bueno pero la comida  de mi esposa estaba fria y mi comida sin sabor GRACIAS,--,service food cold food tasteless,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,84032 ILIFF,14091 E. Iliff Avenue   -,Aurora,CO,80014,4,Shauna Smith,https://maps.google.com/maps?cid=16257314941577754228,went Friday night know this may have something with the service Our server was friendly and was pretty attentive our table the night rolled the service was little sporadic and took while get Togo boxes and cash out Food was good though,--,--,night know service server attentive table night service little sporadic togo box cash food,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,79064 N FONTANA,16867 Sierra Lakes Parkway   -,Fontana,CA,92336,4,Mandy Soto,https://maps.google.com/maps?cid=12485466842124391211,Waitess takes little long for refills,--,--,waitess little long refill,0.0,1.0,0.0,0.0,Neutral
07/28/21,Google,77096 PORTLAND,1820 US Highway 181   -,Portland,TX,78374,2,Felix Sanchez,https://maps.google.com/maps?cid=18266597900476518918,The wait time was horrible There was several tables available but they made family and wait mins After got seated waited again for our order taken Service needs improvement The food was decent,--,--,time horrible several table available family min waited order service improvement food decent,0.2,0.629,0.171,-0.128,Neutral
07/28/21,Google,81000 ST. CHARLES,2921 S. Service Road   -,Saint Charles,MO,63303,4,Cornell Hairston,https://maps.google.com/maps?cid=11995390426727082539,They were very hospitable,--,--,hospitable,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,84089 EAGLE DRIVE,1460 N. Eagle Road   -,Meridian,ID,83642,3,K Johnson,https://maps.google.com/maps?cid=16739916433148784933,alright loosing mojo another one biting the dust unfortunately,--,--,mojo dust,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,77096 PORTLAND,1820 US Highway 181   -,Portland,TX,78374,1,Allyson Smith,https://maps.google.com/maps?cid=18266597900476518918,Seen cockroaches the bar,--,--,cockroach bar,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,"81086 SOUTH BAY, MA",11A Allstate Road   South Bay Shopping Center,Dorchester,MA,02125,5,Ramsey Karim,https://maps.google.com/maps?cid=5432400385082542739,Half off some apps after,--,--,half app,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,96062 MANTECA,1272 E. Yosemite Ave.   -,Manteca,CA,95336,3,Due-Well Than-Cell Phal (Joe),https://maps.google.com/maps?cid=7011780272901595785,Not that good,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,98029 THE WALK,129 N. Michigan Ave.   -,Atlantic City,NJ,08401,3,Lisa La Rose,https://maps.google.com/maps?cid=915343319493997596,hours wait every time you,--,--,hour time,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,94025 COUNCIL BLUFFS,3000 Dial Drive   -,Council Bluffs,IA,51501,5,Mandy Frans,https://maps.google.com/maps?cid=16887326171026910764,Half price apps and movie ticket,--,--,half price app movie ticket,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,77041 WILLOUGHBY,35055 Maple Grove Rd   -,Willoughby,OH,44094,1,Andy Pocock,https://maps.google.com/maps?cid=5870918614343296683,Beware Hours vary staff mood,--,--,beware hour staff mood,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,84096 BRIGHTON,922 S. 4th Ave.   -,Brighton,CO,80601,2,andrea perez,https://maps.google.com/maps?cid=14406599471959499854,Ordered through doordash arrived called Applebee let him know they did not inform had inside and pick order watch people pick and finally asked someone and they said order was waiting inside was never told that got home and food was cold,--,--,know pick order people order food cold,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,99033 D STREET,1441 D Street NE   -,Auburn,WA,98002,5,Jack Simmons,https://maps.google.com/maps?cid=2159746979862109842,Good food bit too chilly with the air conditioning blasting,--,--,food bit chilly air conditioning blasting,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,84042 BROOMFIELD,6405 W. 120th Avenue   -,Broomfield,CO,80020,5,Blake Fellows,https://maps.google.com/maps?cid=11724775467766447871,Nick very good watir and fast,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,91019 BOZEMAN,1108 North 7th Avenue   -,Bozeman,MT,59715,1,cody hendrickson,https://maps.google.com/maps?cid=15858593511725091605,They had over half the restaurant empty but told was minute wait Would not even get drinks This place was joke,--,--,half restaurant empty minute wait drink place joke,0.18,0.6,0.22,0.1027,Neutral
07/27/21,Google,89077 AMARILLO SONCY,2810 Soncy Road   -,Amarillo,TX,79121,1,CRYSTAL SALLEE,https://maps.google.com/maps?cid=2981607637880028169,This place ASHTRAY Find somewhere else eat,--,--,place,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,75029 SPRINGDALE,3953 W Sunset Ave   -,Springdale,AR,72762,4,Erika Morin,https://maps.google.com/maps?cid=4704911744704240372,really enjoyed our meals,--,--,meal,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,93079 LAKE GROVE,3145 Middle Country Road   -,Lake Grove,NY,11755,1,Sarah Robertson,https://maps.google.com/maps?cid=14080712456056596407,Applebee pretty often and multiple times ordered the app combo and substituted stuff out for others dip mozz sticks instead Tonight placed door dash pickup order and called ask could switch the apps and was told because charge offered pay the upcharge cash and was told that not possible because wasn there person called DoorDash and cancelled order and went there place the order person Got there placed the order and then the chef manager comes out and tells not possible that even paid more told him done multiple times which then copped attitude and said well telling here don came out person after being told was the restaurant and paid the charge could now being told and left with dinner,--,--,multiple time app combo stuff other mozz stick tonight dash pickup order app charge pay upcharge cash possible person doordash order place order person order chef manager possible multiple time attitude person restaurant charge left dinner,0.038,0.962,0.0,-0.1027,Neutral
07/27/21,Google,86087 S. MEMORIAL PKWY,3028 Memorial Pkwy SW   -,Huntsville,AL,35801,2,josh stoddard,https://maps.google.com/maps?cid=8659938105787282668,understand the employment slump our waitress was slow the beginning kitchen staff suck Sent well done steak back was ordered medium Came back from kitchen rare either they not know how kitchen staff was being smart Bartender could not make simple drinks wanted drink the rocks instead frozen and was told they not that The only good things were daughter enjoyed the cheese stix and the few drinks did get were poured well,--,--,slump slow beginning kitchen staff suck steak medium kitchen rare kitchen smart bartender simple drink drink rock frozen thing daughter drink,0.118,0.772,0.11,-0.0516,Neutral
07/27/21,Google,94038 BEACH,10071 Hutchison Blvd   -,Panama City Beach,FL,32407,5,Steven Murray,https://maps.google.com/maps?cid=8319680711115040052,Food was good Good prices,--,--,food price,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,76021 SUMTER,2497 Broad Street   -,Sumter,SC,29150,4,Nancy Mitchell,https://maps.google.com/maps?cid=11914311180549452057,Our waiter was very friendly and attentive,--,--,attentive,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,95055 UNION CENTRE,6084 Mulhauser   -,West Chester,OH,45069,2,William McGuire,https://maps.google.com/maps?cid=9827796049012051269,The restaurant was nice and good customer service but the chicken tasted overcooked very rubbery and color all could not eat because the flavor,--,--,restaurant customer service chicken overcooked rubbery color flavor,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,99048 OAK HARBOR,31810 State Route 20   -,Oak Harbor,WA,98277,1,Amer,https://maps.google.com/maps?cid=8526162942126301820,Had wait twice because some girl high and not take our order properly the time they fixed the meal they screwed other meal was cold waiting the bag SMH brutal service,--,--,girl high take order time meal meal cold waiting bag service,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,78044 INDUSTRIAL DRIVE,115 E. Industrial Drive   -,Beaver Dam,WI,53916,3,Chad H,https://maps.google.com/maps?cid=8037322996703843916,Normally the service terrible and wouldnt recommend this place anyone Went there though the other night and had good service and steak was cooked perfectly Normally its well matter how you order was surprised Not sure holding breath for next time though,--,--,service terrible place night service matter order sure holding breath next time,0.2,0.581,0.219,-0.1779,Neutral
07/27/21,Google,80047 BURLESON,1115 N. Burleson Blvd.   -,Burleson,TX,76028,5,Michaela Starks,https://maps.google.com/maps?cid=8860855534185925071,Amazing service Bartender phenomenal,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,88015 MANSFIELD ROAD,9088 Mansfield Road   -,Shreveport,LA,71118,2,Melissa Robertson,https://maps.google.com/maps?cid=6681420955362054184,ordered carside pickup and waited until before they finally came took forever please improve,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,98075 WEST BRANCH,2992 Cook Road   -,West Branch,MI,48661,2,William Mountain,https://maps.google.com/maps?cid=11652640807624406006,Food was good service was But had wait minutes because they were only seating capacity when everyplace else near full capacity,--,--,food service minute capacity everyplace full capacity,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,76071 CAMERON PARK,3281 Coach Lane   -,Cameron Park,CA,95682,3,Katja van der Kaaij,https://maps.google.com/maps?cid=7303613039561650264,Food was good unfortunately dish had veggies,--,--,food veggie,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,80016 ATASCOCITA,6925 F.M. 1960 East   -,Humble,TX,77346,5,Tim,https://maps.google.com/maps?cid=2242647246943403738,This place did they thang and the Manager was awesome and kept checking will back soon,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,80045 MESQUITE,19035 I-635   -,Mesquite,TX,75150,1,Dominic Mackay,https://maps.google.com/maps?cid=8860305340297592975,The servers were where found had wait long just order ordered food and they took off before partner could order They came back after min then after ordering another min been here almost hours just waiting for food and get our check can leave there are only other tables occupied and them already had food Still waiting not coming back,--,--,server long order food partner order min hour food leave table food,0.098,0.902,0.0,-0.0516,Neutral
07/27/21,Google,79016 G-PAOLA,1301 Kansas Drive   -,Paola,KS,66071,5,Shirley Vasquez,https://maps.google.com/maps?cid=17295542185193824794,Food was very good Had great Server Haley who makes killer margarita Would encourage people check Applebee out,--,--,food great killer people,0.413,0.192,0.394,-0.0516,Neutral
07/27/21,Google,91062 TRAVERSE CITY,2384 U.S. 31 South   -,Traverse City,MI,49684,1,Nick Armstrong,https://maps.google.com/maps?cid=15169376477309955632,Food isnt very good menu sucks salad decent tho,--,--,food menu salad decent tho,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,80000 KILLEEN,2700 East Central Texas Exp.   -,Killeen,TX,76543,2,Richard Sharkey,https://maps.google.com/maps?cid=13665590158378810766,Did not really like the food,--,--,food,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,79056 RANCHO CUCAMONGA,10709 Foothill Blvd   -,Rancho Cucamonga,CA,91730,2,Brenda Pochy,https://maps.google.com/maps?cid=10910351087160086187,Well thought was getting the double crunch shrimp and what ended being half cooked soggy shrimp husband ordered the fish and the middle was soft ended not eating end enjoying our dinner has been sometimes since been out gonna have try different place,--,--,double crunch shrimp shrimp husband fish end dinner different place,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,79002 METCALF,11000 Metcalf Ave   -,Overland Park,KS,66210,1,Joseph Kirby,https://maps.google.com/maps?cid=6730753116603289103,Horrible service Sat the bar for minutes without bartender being present left and went the nearby Buffalo Wild Wings Had prompt and courteous service there,--,--,horrible service bar minute bartender present left nearby wild wing courteous service,0.208,0.595,0.196,-0.0516,Neutral
07/27/21,Google,77005 SOMERDALE,"711 Evesham Rd., Suites 6-7   -",Somerdale,NJ,08083,1,Lady V,https://maps.google.com/maps?cid=13018174783699874562,First time this location were drawn from the half off appetizers after leaving the movies asked for the classic combo our waitress said that they are all out mozzarella sticks said can double she said yes then came back out that the manager said the double they are afraid they will run out food But said can order everything the classic combo separately how does that make sense,--,--,first time location half appetizer movie classic stick double manager double afraid run food classic combo sense,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,96033 BELLEVUE,10402 S. 15th Street   -,Bellevue,NE,68123,5,Adam Johnson,https://maps.google.com/maps?cid=17605312086830389134,Slow service and they would not give the check when asked for had seat ourselves and took for somebody come over and take our drink order then another for the comeback take our food order,--,--,slow service check seat drink order comeback food order,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,89037 HOT SPRINGS,4426 Central Avenue   -,Hot Springs,AR,71913,3,Ria Rodriguez,https://maps.google.com/maps?cid=3743318419082075974,Didn like the food and all the staff kept dropping everything,--,--,food staff,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,98075 WEST BRANCH,2992 Cook Road   -,West Branch,MI,48661,4,Amy Moorman,https://maps.google.com/maps?cid=11652640807624406006,Good food Nice waitress,--,--,food waitress,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,94050 DEPTFORD,1850 Deptford Center Rd.   -,Deptford,NJ,08096,5,Yazmeen Powell,https://maps.google.com/maps?cid=13114673586799651050,Great service and short wait times,--,--,service short wait time,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,79033 G-EXCELSIOR SPRINGS,2301 Vintage Court   -,Excelsior Springs,MO,64024,3,Rodney King,https://maps.google.com/maps?cid=16346571716782790647,Food was Luke warm They sat right under speaker that was lound and kept cutting out the server was great and attentive,--,--,right server attentive,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,84084 S-PHENIX CITY,2090 Highway 280/431   -,Phenix City,AL,36867,3,Scott Barkley,https://maps.google.com/maps?cid=17663739883274573322,Just Beez,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,82059 NORTHTOWN,199 Northtown Drive NE   -,Blaine,MN,55434,3,Malinda Vang,https://maps.google.com/maps?cid=14566832095664210635,Had awesome waitress Food was super greasy though,--,--,food,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,99033 D STREET,1441 D Street NE   -,Auburn,WA,98002,4,Rick Nienaber,https://maps.google.com/maps?cid=2159746979862109842,stays open latel which gives you more options than just fast food,--,--,open latel option fast food,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,94085 GRAND ISLAND,721 Diers Ave.   -,Grand Island,NE,68803,1,Natan Cabrales,https://maps.google.com/maps?cid=13707338965981418878,These burgers are uuuuuugly,--,--,burger,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,83089 GRAND HAVEN,680 N. Beacon Boulevard   -,Grand Haven,MI,49417,3,Mark Slagle,https://maps.google.com/maps?cid=15642952947674355373,Wish they would get back pre covid are regulars and very hard plan stop here,--,--,pre covid hard plan,0.318,0.682,0.0,-0.1027,Neutral
07/27/21,Google,77079 ALAMEDA,2263 South Shore Center   -,Alameda,CA,94501,5,Khalil Attiba,https://maps.google.com/maps?cid=14567608367063638487,Enjoyed night with the Wifey The entire evening was spectacular cap,--,--,night entire evening spectacular cap,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,88093 BROADWAY,4760 South Broadway   -,Wichita,KS,67216,3,Donna White,https://maps.google.com/maps?cid=17749599849706040746,Ribs were fatty grandson didnt finish them and difnt like the fries meal was good and was our waitress,--,--,fry waitress,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,89094 VALPARAISO,670 Morthland   -,Valparaiso,IN,46385,3,William Garcia,https://maps.google.com/maps?cid=16716132324329862822,Good service Cheeseburgers and salad were,--,--,service cheeseburger salad,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,83058 S-PRINCETON,1820 W. Broadway   -,Princeton,IN,47670,2,Ethan Cutsinger,https://maps.google.com/maps?cid=13216894935380253269,Server sucked,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,77015 ROWLETT,4616 Lakeview Parkway   -,Rowlett,TX,75088,4,Uni belt,https://maps.google.com/maps?cid=9527706167330904142,Very good,--,--,,0.0,0.0,0.0,0.0,Neutral
07/27/21,Google,76015 PORTSMOUTH,4610 Gallia Street   -,New Boston,OH,45662,3,Sarah Cales,https://maps.google.com/maps?cid=17220828769083284188,Normally very happy with food but fee menu items have changed and the quality food not good More specifically the four cheese honey pepper Mac cheese sauce was different and the chicken broccoli Fettuccine Alfredo the chicken awful and the bread stick are negative all the way around Service was wonderful Just stop changing food items,--,--,happy food fee menu item quality food cheese honey pepper sauce chicken awful bread stick negative way service wonderful food item,0.215,0.547,0.238,0.1779,Neutral
07/27/21,Google,91007 CARTERSVILLE,185 Cherokee Place   -,Cartersville,GA,30121,4,robert cox,https://maps.google.com/maps?cid=1928446013139339933,Ordered two sirloin steaks one and one Pittsburg The manager said chef did not know how prepare but she did waited over minutes for our food and still was not served Everybody else was getting there food paid our bar tab and left Will not back,--,--,sirloin steak pittsburg manager minute food food bar tab,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,77069 GATEWAY CENTER,"448 Gateway Drive, Building M   -",Brooklyn,NY,11239,5,Jaylen Lee,https://maps.google.com/maps?cid=1622081578336425219,Yummy food Honey pepper wings must have,--,--,honey pepper wing,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,79039 COORS,2711 Coors Boulevard   -,Albuquerque,NM,87120,4,Steve Valencia,https://maps.google.com/maps?cid=1575342534463447763,Good food,--,--,food,0.0,1.0,0.0,0.0,Neutral
07/27/21,Google,90089 GATEWAY,7956 Gateway East   -,El Paso,TX,79915,5,Bill Moore,https://maps.google.com/maps?cid=7027218540186888541,The meal was delish and the service very good,--,--,service,0.0,1.0,0.0,0.0,Neutral
