Review Date,Source,Location,Address,City,State,ZIP,Star Rating,Author,URL,Feedback,Original Feedback Language (if not English),Engagement Response,reviews,Negative_Score,Neutral_Score,Positive_Score,Compound_Score,Sentiment
07/28/21,Google,76007 UNIONTOWN,102 Walmart Drive   -,Uniontown,PA,15401,1,Matt Himes,https://maps.google.com/maps?cid=12321037513709524657,Absolutely horrible The whole family was hours after eating here,--,--,horrible whole family hour,0.538,0.462,0.0,-0.5423,Negative
07/28/21,Google,89099 ANDERSON,1922 E 53rd Street   -,Anderson,IN,46013,1,Dennis Donaldson,https://maps.google.com/maps?cid=889405712820435987,Stood the door for about minutes waiting alot empty seats plenty waiters still service left and went Texas steakhouse was crowded but they told how long will just walked the door not back Applebees,--,--,door minute alot empty seat plenty waiter service door applebee,0.167,0.833,0.0,-0.2023,Negative
07/28/21,Google,99002 VALRICO,1905 S.R. 60 East   -,Valrico,FL,33594,2,Road Warrior,https://maps.google.com/maps?cid=16968972693641361217,Nasty bathrooms and overall not clean had one drink had water and left,--,--,nasty bathroom clean drink water,0.387,0.323,0.29,-0.2263,Negative
07/28/21,Google,88035 SALINA,2875 South 9th   -,Salina,KS,67401,1,george yeager,https://maps.google.com/maps?cid=17641881263250589546,You want menu Better have your phone Dirty silverware Just not enjoyable visit Doubt back,--,--,phone dirty silverware enjoyable visit doubt,0.478,0.265,0.257,-0.3612,Negative
07/28/21,Google,90091 DUSSEL,531 Dussel Road   -,Maumee,OH,43537,1,Brian Ogden,https://maps.google.com/maps?cid=10038005230636495808,Let just say the cooks not clean any work surface and everything brushed the floor which then they spray water which considered dirty which everything dirty actually sick and this store the Applebee training store and health inspector would nuts,--,--,cook work surface floor spray water dirty dirty sick store applebee training store health inspector nut,0.412,0.588,0.0,-0.8442,Negative
07/28/21,Google,77036 CHAMPIONS WAY,2050 E. Highway 50   -,Clermont,FL,34711,2,HOLY LAND MAN,https://maps.google.com/maps?cid=724164516980972551,Set the bar and was dirty with glasses from hour ago left,--,--,bar dirty glass hour,0.492,0.508,0.0,-0.4404,Negative
07/28/21,Google,94060 DUBUQUE,1395 Associates Drive   -,Dubuque,IA,52002,1,Justin,https://maps.google.com/maps?cid=15554464471813904312,The have poor management and their employees have bad attitudes They discriminate against customers Also they should close They need train their employee better poor service Their management dress sloppy and their food always cold The employees are very incompetent They have awful food They should close The employees have bad manners and bad working skills They not know what their doing You discriminate Their management has very poor job communicamition skills There management should lose their jobs Their food terrible Amber should lose her job will send health department them Their food are always wrong temp They keep cold foods hot and serve food that suppose hot cold They discriminate and they discriminate against people disabilities and different races They discriminate and should close There managers should fired They have bad food will reck them for ever civil court They wil sued and file civil rights complaint with iowa civil rights commission have already contact ICRC twice and health department they put bugs food They should shut down for unclean condtions They spit food,--,--,poor management employee bad attitude customer need train employee well poor service management dress sloppy food cold employee awful food close employee bad manner bad working skill discriminate management poor job communicamition management job food terrible amber job health food wrong temp cold food hot food hot cold discriminate discriminate people different race close manager bad food reck civil court file civil right complaint icrc health department bug food unclean condtion spit food,0.355,0.624,0.021,-0.9856,Negative
07/28/21,Google,91022 ELGIN,125 South Randall Road   -,Elgin,IL,60123,1,Anna Corpin,https://maps.google.com/maps?cid=17412384617435383738,Horrible Service and food were salty,--,--,horrible service food salty,0.538,0.462,0.0,-0.5423,Negative
07/28/21,Google,89049 PUYALLUP,3510 South Meridian   -,Puyallup,WA,98373,1,Kendra Jackson,https://maps.google.com/maps?cid=10574398157361401837,The food was disgusting got sirloin steak with loaded mashed potatoes Everything was FLAVORLESS boyfriend and looked each other and started laughing because was gross AND top off the did not give the DoorDash employee any plastic silverware Absolutely not worth dime what paid would been happier with fast food with something could actually savor,--,--,food disgusting steak potato flavorless boyfriend gross top doordash employee plastic silverware worth dime fast food,0.293,0.541,0.167,-0.5859,Negative
07/28/21,Google,93048 NEW PORT RICHEY,8537 Little Road   -,New Port Richey,FL,34654,5,Angela Sowers (Angie),https://maps.google.com/maps?cid=10859420400404709913,was anniversary and usual Applebee did not disappoint,--,--,anniversary usual applebee disappoint,0.474,0.526,0.0,-0.4019,Negative
07/27/21,Google,97034 CUTLER RIDGE MALL,20505 S. Dixie Hwy.   -,Miami,FL,33189,1,Christophe Fiol,https://maps.google.com/maps?cid=5923223370296297333,Awful place spend your time and money Went there while the place was half empty queso dip had nasty hair had already drank whole lemonade before realized second one had black stuff all the bottom the cup probably have dishwasher gunk body Yay ordered the pretzel and cheese dip and just never came out Sat there for about hour and the waitress never came the table Then asked for the check which took another half hour just got and left Thanks for the free garbage you call food and service,--,--,awful place time money half empty queso dip nasty hair whole lemonade second black stuff bottom cup table check half hour thank free garbage call food service,0.232,0.608,0.16,-0.3818,Negative
07/27/21,Google,85015 FOUNTAIN,6428 S. Hwy. 85/87   -,Fountain,CO,80817,1,Makayla B,https://maps.google.com/maps?cid=17500861837925546523,Very poor experience have tried give this location multiple times coming and every time getting worse salmon was way over cooked was rubber waitress couldn even get order right boyfriend ordered steak well done came out pink and bloody Roommate food came out missing items waited over hour and min here They really need evaluate management and get better service here very upset and disappointed this establishment wait come until better management and staff are duty here,--,--,poor experience location multiple time time bad salmon way rubber waitress order right boyfriend pink bloody roommate food missing item hour min evaluate management well service upset disappointed establishment wait well management staff duty,0.366,0.546,0.088,-0.9217,Negative
07/27/21,Google,93046 MAYS LANDING,700 Consumers Sq   -,Mays Landing,NJ,08330,5,Kenneth Martin,https://maps.google.com/maps?cid=18420118768137899614,Always pleasure not say one bad thing great place where you not have worry about anyting tasting inappropriate,--,--,bad thing great place worry tasting inappropriate,0.441,0.276,0.283,-0.3182,Negative
07/27/21,Google,96043 DEL RIO,"2205 Veterans Blvd, Suite F16   -",Del Rio,TX,78840,1,Carlos E,https://maps.google.com/maps?cid=2705412830860457919,Worst Applebee visited beers menu not stock beer served not cold enough double glazed ribs dry overcooked heated was bad,--,--,bad beer cold double rib overcooked heated,0.368,0.632,0.0,-0.5423,Negative
07/27/21,Google,81053 MILFORD,91 Medway Rd #1   -,Milford,MA,01757,1,Henry Sabourin4,https://maps.google.com/maps?cid=11717733520913781028,Staff was friendly and very efficient Food wasn bad but found bug our food This the time this has happened Once accident Twice lack cleaning being observant what you are serving customer Sadly will not going back,--,--,staff friendly efficient food bad bug food time accident lack cleaning observant customer,0.389,0.349,0.262,-0.4404,Negative
07/27/21,Google,94016 BOARDMAN,6691 South Avenue   -,Boardman,OH,44512,4,Melissa Haloulos,https://maps.google.com/maps?cid=2354885717963891039,Food came out fairly quickly attentive service Ladies bathroom was disgusting,--,--,food attentive service lady disgusting,0.459,0.541,0.0,-0.5267,Negative
07/27/21,Google,94002 CARROLLWOOD,15090 N. Dale Mabry Highway   -,Carrollwood,FL,33618,1,Jeff S,https://maps.google.com/maps?cid=4317744936256024202,Terrible service Will definitely never back,--,--,terrible service,0.756,0.244,0.0,-0.4767,Negative
07/27/21,Google,84047 NORTH ACADEMY,7625 Goddard Street   -,Colorado Springs,CO,80920,1,Dawn McMullan,https://maps.google.com/maps?cid=16446380047659997031,Both chicken bowls were horrible Very odd taste Fish and chips were burnt overcooked and greasy,--,--,chicken horrible odd taste fish chip overcooked greasy,0.492,0.508,0.0,-0.7003,Negative
07/27/21,Google,91098 ST. CLAIRSVILLE OH,50655 Valley Frontage Road   -,St. Clairsville,OH,43950,1,chris hindman,https://maps.google.com/maps?cid=14893051028238415477,This was the worse time have had there long time wings where nasty all get mostly fat the wings gross will say and lady waiters waited could move faster then her just saying,--,--,bad time long time wing fat wing gross lady waiter,0.452,0.548,0.0,-0.765,Negative
07/27/21,Google,99013 CONYERS,1448 Dogwood Dr.   -,Conyers,GA,30013,1,Michael Biggs Yo,https://maps.google.com/maps?cid=4982356527288799261,The closed their dinning room hour before closing time was not fault that was not allowed dine but the manager refused budget giving the half off appetizers,--,--,closed dinning room hour closing time fault manager budget half appetizer,0.213,0.787,0.0,-0.4019,Negative
07/27/21,Google,84098 SPRINGFIELD,3026 Gateway Street   -,Springfield,OR,97477,3,Jordan Jones,https://maps.google.com/maps?cid=1630610654451654652,Dinner was kind slow They were under staffed and was told was minute for table around the corner the entrance The lady the door making random excuses for reasons for the delay and all sorts stuff While were sat our waitress was prompt and worked hard get out order right Dinner overall was alright but think skip for another place next time,--,--,dinner minute table random excuse reason delay sort stuff order dinner place next time,0.147,0.769,0.083,-0.25,Negative
07/27/21,Google,98083 RADCLIFF,2059 Walmart Way   -,Radcliff,KY,40160,1,Julian Ramirez-Torres,https://maps.google.com/maps?cid=1949104736587625629,hours get our food and minutes after getting our check finally leave The worst Applebee ever been Last week came and the same experience The staff seem not here physically mentally,--,--,hour food minute check bad applebee last week experience staff,0.28,0.72,0.0,-0.5423,Negative
07/27/21,Google,84007 WALKER,4475 Lake Michigan Drive NW   -,Walker,MI,49534,5,Ian Kennelly,https://maps.google.com/maps?cid=1893790985873027340,Travis the waiter was absolute savage Give that boy raise,--,--,absolute savage boy raise,0.5,0.5,0.0,-0.4588,Negative
07/27/21,Google,98004 LAWRENCE,10655 Pendleton Pike   -,Indianapolis,IN,46236,1,Lynda Sam,https://maps.google.com/maps?cid=14548082241668638312,From the time walked was dead The hostess had took min figure out where were sitting Then after were seated the server took drink order came back instantly son drink had hair food semi was not right tried get the server attention she told hold resume conversation with her colleagues Very unprofessional Wish could give stars,--,--,time dead hostess min figure server drink order son hair food server attention hold resume conversation colleague unprofessional wish star,0.278,0.623,0.099,-0.7096,Negative
07/27/21,Google,80045 MESQUITE,19035 I-635   -,Mesquite,TX,75150,2,Jofiel Morales,https://maps.google.com/maps?cid=8860305340297592975,The service was terrible The place was practically empty yet waited for hour before they took our order and they left before all ordered been here for hours and just now got our food There are other tables people besides The servers are nowhere seen,--,--,service terrible place empty hour order hour food table people server,0.353,0.647,0.0,-0.5994,Negative
07/27/21,Google,75026 MT. OLIVE,50 International Dr S   -,Flanders,NJ,07836,1,Gabrielle Carpenter,https://maps.google.com/maps?cid=11175335365301221351,Didnt get order right and then asked want come back and pick thank you poor job mess make right know they will hire again,--,--,order want pick poor job mess right,0.514,0.367,0.119,-0.6486,Negative
07/27/21,Google,78033 8 MILE,2111 West Eight Mile Rd   -,Detroit,MI,48203,1,LaShanda Craft,https://maps.google.com/maps?cid=11746959218495040180,Terrible service waited Carside for hour minutes for salads,--,--,terrible service hour minute salad,0.437,0.563,0.0,-0.4767,Negative
07/27/21,Google,88049 SPRING RD,2728 Spring Rd. SE   -,Atlanta,GA,30339,1,Jennifer Cuyler,https://maps.google.com/maps?cid=6145579100819980074,took minutes even get our order Nobody else was there patient because know the COUNTRY SHORT WORKERS but when you dont even greet your table for minutes and their food comes before you even bring their drinks and again maybe maybe tables the whole entire place including the bar this was very confusing aggravating experience Wont back this location Packed food containers and left And server still dont know what servers name was major turn off,--,--,minute order patient country short worker table minute food drink table whole entire place bar aggravating experience location food container server server major turn,0.087,0.913,0.0,-0.296,Negative
07/27/21,Google,76086 MAINGATE,14990 E Orange Lake Blvd   -,Kissimmee,FL,34747,1,Ruth Rosinski,https://maps.google.com/maps?cid=9261423004846484889,When and son walked and was not really busy all stood there sitted the hostess that could ahead and start dinner well look over left and there nothing but filthy tables where they have not been cleaned all were standing there waiting for good minutes before finally asked waitress were supposed seat ourself many waiters and waitresses walked looked and did not say anything Table still not bewn cleaned the time were waiting after finally get seated requested manager right away the waiter then comes over and says you want something drink instead asking hey what can get you drink course want drink come the restaurant eat why would not want drink She took our order ordee cam out wrong said fries but got mashed potatoes They were lule warm this point just didnt want tjere anymore picked food son pizza was luke warm didnt eat his said tasted bad Never git refill our drinks Made feel like incovience this point will never return this establishment all local will drive further different one NOT RECCOMMEND THIS ESTABLISHMENT,--,--,busy sitted hostess dinner filthy table waiting minute seat many waiter waitress table time requested manager waiter drink course drink restaurant eat drink order fry potato lule warm point bad refill drink incovience point establishment local drive different reccommend establishment,0.081,0.876,0.044,-0.3818,Negative
07/27/21,Google,80073 COMMERCE,455 Haggerty Hwy.   -,Commerce Township,MI,48390,4,Chen Subramanian,https://maps.google.com/maps?cid=16744343174116201382,Delayed service due lack employees,--,--,service due lack employee,0.434,0.566,0.0,-0.3182,Negative
07/27/21,Google,89018 NIAGARA FALLS,1608 Military Road   -,Niagara Falls,NY,14304,1,Antone'a Davis,https://maps.google.com/maps?cid=6205841525268859688,Applebees sucks when comes Doordash orders are wrong many times Whoever they have working there needs retrained,--,--,doordash order wrong many time need,0.383,0.617,0.0,-0.4767,Negative
07/27/21,Google,94096 CITY LINE,7650 City Line   -,Philadelphia,PA,19151,1,Natasha Perkins,https://maps.google.com/maps?cid=1234702255841847924,This place absolutely horrible Ordered the cajan blackened salmon via UberEats and they sent salmon with sides Will not ordering from here anymore When called and asked speak manager the employees were rude,--,--,place horrible cajan ubereat salmon side speak manager employee rude,0.448,0.552,0.0,-0.7579,Negative
07/27/21,Google,89099 ANDERSON,1922 E 53rd Street   -,Anderson,IN,46013,1,Griselda Gamiz,https://maps.google.com/maps?cid=889405712820435987,Food was bad Service was slow,--,--,food bad service slow,0.538,0.462,0.0,-0.5423,Negative
07/27/21,Google,76075 LAKE BUENA VISTA,13351 SR 535   -,Orlando,FL,32821,1,michelle dodd,https://maps.google.com/maps?cid=11012073272748190257,Where management This the WORST ran chain restaurant been long time stayed the attached hotel and had the unfortunate experience eating here more then one occasion and some how each time the service got worse and worse The SLOWEST service imaginable The restaurant wasn even that busy and the service was turtles pace Each server encountered seemed less capable then the one before sat for mins before our server even came over say hello and take our drink order all wanted was water for crying out loud attempted call order one night and the person taking order said cheese burger wasn the kids meal menu but she would ring grilled cheese and let the cooks know SMH had ordered burgers off the kids meal the day before The last attempt this dump had walk off when were suddenly given the bar tender our server and asked would like leave WTAF Seriously does this place have manager staff husband said maybe they are under staffed but that can the case saw several servers just standing around work the restaurant industry and seen lot this place seriously needs intervention,--,--,management chain restaurant long time hotel unfortunate experience occasion time service bad slow service imaginable restaurant busy service pace capable min server drink order water call order night person order cheese menu cheese cook meal day last attempt dump walk bar tender server place manager staff husband case several server work restaurant industry lot place intervention,0.143,0.816,0.041,-0.7579,Negative
07/27/21,Google,91065 DELAWARE,2656 Delaware Avenue   -,Buffalo,NY,14216,1,Josephine Cortes,https://maps.google.com/maps?cid=13831914156750491646,Got sick off the food,--,--,sick food,0.767,0.233,0.0,-0.5106,Negative
07/27/21,Google,94002 CARROLLWOOD,15090 N. Dale Mabry Highway   -,Carrollwood,FL,33618,4,Michael Mcmullen,https://maps.google.com/maps?cid=4317744936256024202,mean was applebees wonton tacos and cheese burger pretty hard mess,--,--,hard mess,1.0,0.0,0.0,-0.4404,Negative
07/27/21,Google,83093 S-COLDWATER,787 E. Chicago   -,Coldwater,MI,49036,1,Andrew Ferris,https://maps.google.com/maps?cid=6701922760757801816,you were like you forgot just how terrible Applebee was during Covid Server who was nice when saw her but she was nonexistent and misheard and gave the wrong food then told that the food that wanted wasn available Then when eating food that did want realized the sad fact that can make this food home and would taste much better,--,--,terrible covid server nonexistent misheard wrong food food available food want sad fact food well,0.41,0.441,0.15,-0.7845,Negative
07/27/21,Google,95006 OAK CREEK,7135 S. 13th Street   -,Oak Creek,WI,53154,2,Olivia White,https://maps.google.com/maps?cid=17951203019139890840,The wings weren fully covered the sauce pretty sure they didn even give wings more like asked for medium rare burger and received burger that was fully cooked mentioned the waitress the problems and she just said sorry don wanna upset with the waitress but just disappointed,--,--,wing sauce wing medium rare burger waitress problem,0.278,0.722,0.0,-0.4019,Negative
07/27/21,Google,79037 YALE,2000 Yale   -,Albuquerque,NM,87106,5,Aleen Martinez,https://maps.google.com/maps?cid=3696702811867724836,They are lazy and lie like dog Website says close not true they said they close they lied just say you just want open when convenient for shiftless staff,--,--,lazy dog close true close lied open convenient shiftless staff,0.342,0.47,0.188,-0.3182,Negative
07/27/21,Google,83066 S-WATERVILLE,251 Kennedy Memorial Drive   -,Waterville,ME,04901,1,dickmaster flex,https://maps.google.com/maps?cid=10309285824685424342,Absolutely horrible food and service Ordered double crunch bone wings they were soggy Also ordered giblet platter and diet Pepsi they made and said well which fine fries and ribs were absolutely cold and old They were nice when called and remade like minutes just come out cold fries dont even wanna dig into the rest what waste time And you wait for remake just get what you originally ordered what crock,--,--,horrible food service double crunch bone wing fine fry rib cold old nice remade minute cold fry waste time remake crock,0.226,0.609,0.165,-0.4019,Negative
07/27/21,Google,81097 S-UNION CITY,1101 West Reelfoot Avenue   -,Union City,TN,38261,1,Stephen Gantt,https://maps.google.com/maps?cid=3086663459540397792,experience today Applebee was not good one was however seated very quickly but was seated next window where there were flies all over each window Just buzzing around hanging out started trying swat the flies away with the menu but they just kept coming let the waitress know that would like move and she politely let know that all her tables were against the window say she did not want give any other waitress would have sit her area and deal with the flies was not happy about that sat tight for few more minutes and ordered couple drinks from the bar The drinks came the table and drink tasted like sour orange juice was used the drink decided ahead and place the order while still killing flies ordered food but ordered the boneless wings appetizer When the waitress bought the wings the table one the boneless wings look like someone smashed with their finger was appalled the fact that the presentation was horrible and the waitress proceeded put the table nothing was wrong When said something her about she picked with attitude and took away the kitchen decided leave this restaurant did give small tip because the beginning the waitress was nice but questioned the food quality table was sticky and the flies were non stop was just bad experience this location should have known better since there were just about cars the parking lot and customers the restaurant just visiting from another state likely never back this Applebee ever again anyway but did live locally would never patronize this restaurant But will say that most the staff was friendly that until sent wings back,--,--,experience today applebee next window window buzzing hanging move table window want area deal happy tight minute couple drink bar drink table drink sour juice drink place order fly food boneless wing waitress wing table boneless wing finger fact presentation horrible waitress put table wrong attitude kitchen restaurant small tip food quality table sticky fly non bad experience location car parking lot customer restaurant state applebee restaurant staff wing,0.128,0.809,0.063,-0.7269,Negative
07/27/21,Google,90023 ORANGE CITY,2599 Enterprise Road   -,Orange City,FL,32763,1,teresa ragan,https://maps.google.com/maps?cid=10708964162330244273,Food good Service horrible Brought appetizers with meal Forgot order soup Soup came out cold Had ask for everything Straws silverware refills Etc Did not remove plates from table They piled asked twice for sauce for pasta Dinners cold Waited awhile for her come back order dessert not back,--,--,food horrible appetizer meal cold straws silverware refill plate table sauce pasta dinner cold order dessert,0.189,0.811,0.0,-0.5423,Negative
07/27/21,Google,84016 FLEMINGTON,1492 E. Oglethorpe Hwy.   -,Flemington,GA,31313,1,Trinitee Corbett,https://maps.google.com/maps?cid=4861625185421258976,Jaden the hostess was very rude greeting when coming When told her didn want sit certain seat she made excuses why can still decided get takeout but when asking for menu more than twice she ignored service member very disappointing,--,--,rude greeting want certain seat excuse menu service member disappointing,0.354,0.229,0.417,-0.2263,Negative
07/27/21,Google,75084 TYRONE,2901 66th Street North   -,St. Petersburg,FL,33710,1,Tiffanie Hogan,https://maps.google.com/maps?cid=14225819242117272896,food was awful,--,--,food awful,0.75,0.25,0.0,-0.4588,Negative
07/27/21,Google,76031 NORTH BERGEN,2100 88th Street   -,North Bergen,NJ,07047,1,Kevin Gianotti,https://maps.google.com/maps?cid=8519949626000707681,Ordered delivery order The picture bacon cheeseburger with onions pickles Lettuce And tomato Except the latter are missing There was food missing orders fries missing Horrible overall delivery Questioning going there EVER,--,--,delivery order picture bacon cheeseburger onion pickle latter food order fry horrible overall delivery questioning,0.274,0.726,0.0,-0.5994,Negative
07/27/21,Google,84051 PUEBLO,3428 N. Elizabeth   -,Pueblo,CO,81008,1,Jeffery Peck,https://maps.google.com/maps?cid=15152692773251150912,Terrible food and management,--,--,terrible food management,0.608,0.392,0.0,-0.4767,Negative
07/27/21,Google,94080 BAY PLAZA,2276 Bartow Ave.   -,Bronx,NY,10475,1,Maria Montijo,https://maps.google.com/maps?cid=17032509030735247594,Very bad experience bad service first visit this applebee went with family the Store Manager did not help much with the problem had with the ribs,Muy mala experiencia mal servicio mi primera visita en este applebee's fui con mi familia... el Gerente de la tienda no ayudo mucho con el problema que tuve con las costillas...,--,bad experience bad service first visit applebee family store manager much problem rib,0.492,0.508,0.0,-0.8658,Negative
07/27/21,Google,85003 SOUTH PUEBLO,4001 W. Northern Ave.   -,Pueblo,CO,81005,1,Bea Romero,https://maps.google.com/maps?cid=14651176915812042933,Server was rude Kept glaring and giving dirty looks Would offer very fake smile when she did stop Manager refilled our drinks she would just ignore them Fries were old and cold could leave stars would,--,--,dirty look fake smile stop manager drink fry old cold star,0.463,0.395,0.141,-0.6908,Negative
07/27/21,Google,95017 TIMES SQUARE,234 W. 42nd St.   -,New York,NY,10036,1,Hamidatu Salifu,https://maps.google.com/maps?cid=9921395416355024848,The guy Hosea has bad attitude and also was rude talked any how without minding could hear him The worst applebees ever been,--,--,bad attitude minding bad applebee,0.7,0.3,0.0,-0.7906,Negative
07/27/21,Google,91090 LAWTON,6211 N.W. Cache Road   -,Lawton,OK,73505,1,Kimberly Chapman,https://maps.google.com/maps?cid=6312598581597570599,The quality food was poor and servers were not attentive,--,--,food poor server attentive,0.508,0.492,0.0,-0.4767,Negative
07/27/21,Google,78015 ALHAMBRA,21 E. Main Street   -,Alhambra,CA,91801,2,Mr.A. Mc,https://maps.google.com/maps?cid=12371145359329622410,had barbgue ribs with fries and coleslaw and garden salad The basic garden salad without tomatoes and coleslaw mixed with whatever tasted bad Because they not use standard dressing mix with mayo They forgot bring out the coleslaw the plate first all take simple plate food and not being able make bad thing,--,--,garden salad basic garden salad tomato bad use standard mix coleslaw plate simple plate food able bad thing,0.304,0.696,0.0,-0.7906,Negative
07/27/21,Google,80034 DUNCANVILLE,810 South Cockrell Hill Road   -,Duncanville,TX,75137,4,Veralene McAuthur,https://maps.google.com/maps?cid=9689695662997568135,Food good service good for lack staffing,--,--,food service lack staffing,0.434,0.566,0.0,-0.3182,Negative
07/27/21,Google,87017 EASTGATE,4440 Glen Este-Withamsville Rd   -,Batavia,OH,45103,3,Pete B,https://maps.google.com/maps?cid=7483440103446891479,Not bad Food quality preparation unpredictable,--,--,bad food quality preparation unpredictable,0.467,0.533,0.0,-0.5423,Negative
07/27/21,Google,80007 S-COPPERAS COVE,2525 E. Highway 190   -,Copperas Cove,TX,76522,3,The Beauty Within,https://maps.google.com/maps?cid=6768318573857028690,This Applebee The food tastes good and had great server This Applebee has reputation for servers forgetting stuff often the past years lived Cove whenever visit our server usually forgets bring something have ordered they bring the wrong order This night was exception When ordered Mac Cheese they gave penned pasta did not taste terrible was good just not what ordered was too hungry even bother sending back Food good They just need work following thru with orders paying more attention what customers actually order,--,--,food great server reputation server stuff past year cove visit server wrong order night pasta taste terrible hungry food need work order attention customer,0.198,0.671,0.131,-0.2732,Negative
